rating,brand,hierarchicalCategories,type,price,url,objectID,image,categories,popularity,free_shipping,name,description,price_range
3,iSimple,"{'lvl0': 'Audio', 'lvl1': 'Audio > Auxiliary Input Cables'}",Bluetooh &#38; mp3 accy,19.99,http://www.bestbuy.com/site/isimple-call-cassette-adapter-black/5582005.p?id=1219653103300&skuId=5582005&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,cec6b4ac0968c2cb31bf465a834aa831,https://cdn-demo.algolia.com/bestbuy/5582005_sb.jpg,"['Audio', 'Auxiliary Input Cables']",5059,False,iSimple - Call Cassette Adapter - Black,"This iSimple Call Cassette ISMJ38 adapter connects to your radio's cassette player and features a 3.5mm auxiliary input to connect your compatible Apple&#174;, Android or Windows device, so you can stream music and make hands-free calls in your vehicle.",1 - 50
3,iSimple,"{'lvl0': 'Audio', 'lvl1': 'Audio > Auxiliary Input Cables'}",Bluetooh &#38; mp3 accy,39.99,http://www.bestbuy.com/site/isimple-call-jax-plus-3-5mm-audio-cable-black/8678017.p?id=1219357519962&skuId=8678017&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,6f2a4da2fb20abf7cfb17f4ccdba0fdb,https://cdn-demo.algolia.com/bestbuy/8678017_sb.jpg,"['Audio', 'Auxiliary Input Cables']",5057,False,iSimple - Call Jax Plus 3.5mm Audio Cable - Black,"Stream your favorite music as you drive with this iSimple Call Jax Plus ISMJ3425 3.5mm audio cable that features a built-in microphone, so you can accept calls hands-free while enjoying your music.",1 - 50
6,iSimple,"{'lvl0': 'Audio', 'lvl1': 'Audio > Auxiliary Input Cables'}",Bluetooh &#38; mp3 accy,19.99,http://www.bestbuy.com/site/isimple-calljax-3-5mm-audio-cable-black/1672647.p?id=1219059088239&skuId=1672647&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,9b6ee5c8c553ff804dc0b0c2d06baa49,https://cdn-demo.algolia.com/bestbuy/1672647_sb.jpg,"['Audio', 'Auxiliary Input Cables']",5056,False,iSimple - CallJax 3.5mm Audio Cable - Black,This iSimple CallJax ISMJ33 audio cable lets you easily connect your compatible mobile phone to your vehicle's factory radio via a 3.5mm auxiliary input to enjoy hands-free phone calls and music playback. Built-in button controls enable simple operation.,1 - 50
6,iSimple,"{'lvl0': 'Car Electronics & GPS', 'lvl1': 'Car Electronics & GPS > Car Video', 'lvl2': 'Car Electronics & GPS > Car Video > Headrest DVD Players'}",Bluetooh &#38; mp3 accy,36.99,http://www.bestbuy.com/site/isimple-stronghold-headrest-mount-for-most-7-10-2-tablets-black/6449742.p?id=1218737496148&skuId=6449742&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,7a33d7a1a85cb7db38bacbcc212a6013,https://cdn-demo.algolia.com/bestbuy/6449742_rb.jpg,"['Car Electronics & GPS', 'Car Video', 'Headrest DVD Players']",5052,True,"iSimple - StrongHold Headrest Mount for Most 7"" - 10.2"" Tablets - Black","With adjustable arms and headrest clamps, this iSimple StrongHold ISSH6501 mount makes it simple to secure a 7"" - 10.2"" tablet to a 2-post headrest for hands-free viewing. The friction-lock swivel lets you switch between portrait and landscape viewing.",1 - 50
2,iSmartAlarm,"{'lvl0': 'Connected Home', 'lvl1': 'Connected Home > Remote Monitoring Kits'}",Video monitoring,199.99,http://www.bestbuy.com/site/ismartalarm-home-security-system-plus-wireless-security-system-white/6146016.p?id=1219658498443&skuId=6146016&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d62fefb3c6d0e49ff0c93e48d4445b95,https://cdn-demo.algolia.com/bestbuy/6146016_sb.jpg,"['Connected Home', 'Remote Monitoring Kits']",5051,False,iSmartAlarm - Home Security System Plus Wireless Security System - White,"Only at Best Buy  iSmartAlarm Home Security System Plus Wireless Security System: Set up an expandable system with a CubeOne, a motion sensor, 3 contact sensors and a remote tag. Download the app to manage devices and receive alerts on your Android or iOS phone.",100 - 200
3,iSmartAlarm,"{'lvl0': 'Connected Home', 'lvl1': 'Connected Home > Security Cameras & Systems', 'lvl2': 'Connected Home > Security Cameras & Systems > Security Cameras'}",Video monitoring,149.99,http://www.bestbuy.com/site/ismartalarm-icamera-keep-wireless-high-definition-security-camera-white/6145017.p?id=1219658493972&skuId=6145017&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,6fd98945d378fd5d76031095b1ba6523,https://cdn-demo.algolia.com/bestbuy/6145017_sb.jpg,"['Connected Home', 'Security Cameras & Systems', 'Security Cameras']",5050,False,iSmartAlarm - iCamera KEEP Wireless High-Definition Security Camera - White,"iSmartAlarm iCamera KEEP Security Camera: Easily record 720p high-definition surveillance footage of your home or business with this security camera, which sends alerts to your compatible Android or iOS device to keep you informed while you're out.",100 - 200
5,iSmartAlarm,"{'lvl0': 'Connected Home', 'lvl1': 'Connected Home > Home Alarms & Sensors', 'lvl2': 'Connected Home > Home Alarms & Sensors > Door & Window Alarms'}",Video monitoring,59.99,http://www.bestbuy.com/site/ismartalarm-wireless-contact-sensors-2-pack-white/9345015.p?id=1219406103423&skuId=9345015&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,78e780df15a8af21016b07b8f03b8904,https://cdn-demo.algolia.com/bestbuy/9345015_rb.jpg,"['Connected Home', 'Home Alarms & Sensors', 'Door & Window Alarms']",5049,True,iSmartAlarm - Wireless Contact Sensors (2-Pack) - White,"Enjoy peace of mind while away with these iSmartAlarm DWS3 wireless contact sensors, which provide instant notifications via your Apple&#174; iPhone&#174; or compatible Android smartphone when a door, window or cabinet is opened or closed.",50 - 100
4,iSmartAlarm,"{'lvl0': 'Connected Home', 'lvl1': 'Connected Home > Home Alarms & Sensors', 'lvl2': 'Connected Home > Home Alarms & Sensors > Motion Sensors'}",Video monitoring,34.99,http://www.bestbuy.com/site/ismartalarm-wireless-motion-sensor-white/9345024.p?id=1219406101597&skuId=9345024&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,75d612dc15c03222d19962a082a6424e,https://cdn-demo.algolia.com/bestbuy/9345024_sb.jpg,"['Connected Home', 'Home Alarms & Sensors', 'Motion Sensors']",5048,True,iSmartAlarm - Wireless Motion Sensor - White,"Keep your home safe from intruders with this iSmartAlarm PIR3 wireless motion sensor, which detects suspicious movement and provides instant notifications via your Apple&#174; iPhone&#174; or compatible Android smartphone.",1 - 50
4,iTouchless,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets', 'lvl3': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets > Trash Cans'}",So gadgets,109.99,http://www.bestbuy.com/site/itouchless-13-gal-touchless-trash-can-stainless-steel/1662091.p?id=1219059634652&skuId=1662091,fa8b90b254398a181c77d51bae41eada,https://cdn-demo.algolia.com/bestbuy/1662091_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Kitchen Gadgets', 'Trash Cans']",5047,False,iTouchless - 13-Gal. Touchless Trash Can - Stainless-Steel,This iTouchless DZT13P trash can features a CFG (Carbon Filter Gate) system that utilizes a carbon deodorizer and 3-dimensional surface area to effectively remove odors. The infrared sensor facilitates touchless operation.,100 - 200
4,iTouchless,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets', 'lvl3': 'Appliances > Small Kitchen Appliances > Kitchen Gadgets > Trash Cans'}",So gadgets,129.99,http://www.bestbuy.com/site/itouchless-13-gal-touchless-trash-can-stainless-steel/1662213.p?id=1219059083977&skuId=1662213,adae14eab15d77c181a893452b09b8af,https://cdn-demo.algolia.com/bestbuy/1662213_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Kitchen Gadgets', 'Trash Cans']",5046,False,iTouchless - 13-Gal. Touchless Trash Can - Stainless-Steel,"Impede the spread of germs with this iTouchless IT13MX trash can, which features an infrared sensor that opens the lid when you bring your hand within 6"" and closes automatically. A water-resistant sensor guard helps prevent damage.",100 - 200
6,kate spade new york,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories'}",Trend cases,39.99,http://www.bestbuy.com/site/kate-spade-new-york-laventura-hybrid-hard-shell-case-for-apple-iphone-6-and-6s-red-navy-blush/8383598.p?id=1219325575425&skuId=8383598&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,4467109b86cc8e5838b0ea838d52b83b,https://cdn-demo.algolia.com/bestbuy/8383598_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories']",4765,False,kate spade new york - Laventura Hybrid Hard Shell Case for Apple® iPhone® 6 and 6s - Red/Navy/Blush,"Outfit your Apple iPhone 6 or 6s in stylish protection with this kate spade new york Laventura hybrid hard shell case, which features a graphic print and a glossy finish. Polycarbonate and silicone materials absorb shocks and offer durability.",1 - 50
3,KitchenAid,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Small Kitchen Appliances', 'lvl2': 'Appliances > Small Kitchen Appliances > Mixers', 'lvl3': 'Appliances > Small Kitchen Appliances > Mixers > Mixer Accessories'}",Accessories,79.99,http://www.bestbuy.com/site/kitchenaid-pasta-sheet-roller-for-most-kitchenaid-stand-mixers-silver/9749163.p?id=1218166512615&skuId=9749163&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,bcd48448e5c6758e04532d14b7b4070c,https://cdn-demo.algolia.com/bestbuy/9749163_rb.jpg,"['Appliances', 'Small Kitchen Appliances', 'Mixers', 'Mixer Accessories']",4505,False,KitchenAid - Pasta Sheet Roller for Most KitchenAid Stand Mixers - Silver,"This pasta sheet roller allows you to create 6"" sheets of pasta that can be fed into a KitchenAid pasta cutter KPCA or ravioli maker KRAV (not included). Nine settings allow you to adjust the thickness of the dough for convenience.",50 - 100
3,Microsoft,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Smartwatches & Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > Smartwatches & Accessories > Smartwatches'}",Smartwatches,249.99,http://www.bestbuy.com/site/microsoft-band-2-large-black/4583987.p?id=1219773215436&skuId=4583987&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,eb9cd977eb3e9530f59495b4a93e173e,https://cdn-demo.algolia.com/bestbuy/4583987_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Smartwatches & Accessories', 'Smartwatches']",3395,False,kcalB - )egraL( 2 dnaB - tfosorciM,"Microsoft Band 2 (Large): Keep track of your health and fitness goals throughout the day by monitoring your heart rate, steps taken, calories burned, sleep quality, hours slept and other helpful metrics. Just pair with your Windows Phone, Apple&#174; iOS or Android device via Bluetooth to receive alerts at a glance.  Discover how the technology of Microsoft Band 2 can assist you in a healthy, productive lifestyle. Learn more &#8250;",200 - 500
1,Platinum,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > iPad & Tablet Accessories', 'lvl2': 'Computers & Tablets > iPad & Tablet Accessories > Cases'}",Non ipad cases,34.99,http://www.bestbuy.com/site/platinum-slim-stand-case-for-samsung-galaxy-tab-4-7-0-black/5684002.p?id=1219148342766&skuId=5684002&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,2db85e45ff15b96518baa00fdacdc6c6,https://cdn-demo.algolia.com/bestbuy/5684002_sb.jpg,"['Computers & Tablets', 'iPad & Tablet Accessories', 'Cases']",1912,False,kcalB - 0.7 4 baT yxalaG gnusmaS rof esaC dnatS milS - munitalP,"Encase your Samsung Galaxy Tab 4 7.0 in this Platinum PT-GT47S2B slim stand case that features a slim, custom-fit design to help guard your device. The case has water- and stain-resistant qualities to provide further protection.",1 - 50
3,Samsung,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > TVs', 'lvl2': 'TV & Home Theater > TVs > 4K Ultra HD TVs'}","46""-50"" lcd tv",899.99,http://www.bestbuy.com/site/samsung-48-class-47-6-diag--led-2160p-smart-4k-ultra-hd-tv-black/9481052.p?id=1219704425044&skuId=9481052&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,016711f78a6a87696645db0a6a834826,https://cdn-demo.algolia.com/bestbuy/9481052_sb.jpg,"['TV & Home Theater', 'TVs', '4K Ultra HD TVs']",1276,False,"kcalB - VT DH artlU K4 - tramS - p0612 - DEL - ).gaiD ""6.74( ssalC ""84 - gnusmaS","Samsung UN48JU6400FXZA Smart 4K Ultra HD TV: This TV's 4K Ultra HD resolution displays movies, TV shows and more with 4x the picture quality of Full HD. Plus, Smart TV lets you stream content from popular services like YouTube and Netflix, surf the Internet and check your social networks.",500 - 2000
3,Samsung,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > Hard Drives & Storage', 'lvl2': 'Computers & Tablets > Hard Drives & Storage > Solid State Drives'}",Internal hard drives,259.99,http://www.bestbuy.com/site/samsung-850-pro-512gb-internal-serial-ata-iii-solid-state-drive-for-laptops-black/2167165.p?id=1219530041648&skuId=2167165&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,076e4ce53c8914382e7ff3732511b17e,https://cdn-demo.algolia.com/bestbuy/2167165_sb.jpg,"['Computers & Tablets', 'Hard Drives & Storage', 'Solid State Drives']",1197,False,kcalB - spotpaL rof evirD etatS diloS III ATA laireS lanretnI BG215 ORP 058 - gnusmaS,"Upgrade your laptop's storage with this Samsung 850 PRO MZ-7KE512BW internal Serial ATA III solid state drive, which offers a generous 512GB capacity for digital data. SED (Self-Encrypting Drive) technology controls access to private information.",200 - 500
4,Samsung,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Wireless Chargers & Cases', 'lvl3': 'Cell Phones > Cell Phone Accessories > Wireless Chargers & Cases > Wireless Chargers'}",Chargers,49.99,http://www.bestbuy.com/site/samsung-mini-qi-wireless-charging-pad-black/7250019.p?id=1219260610497&skuId=7250019&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,32155c6d462c8ed99e97be6be884475d,https://cdn-demo.algolia.com/bestbuy/7250019_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Wireless Chargers & Cases', 'Wireless Chargers']",980,False,kcalB - daP gnigrahC sseleriW iQ iniM - gnusmaS,"This Samsung Mini Qi EP-PG900IBUSTA charging pad's Qi inductive wireless charging technology eliminates the need for cables, allowing you to charge your Qi-enabled smartphone by simply placing it directly on the pad.",1 - 50
6,Samsung,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > iPad & Tablet Accessories', 'lvl2': 'Computers & Tablets > iPad & Tablet Accessories > Docking Stations'}",Ht networking,99.99,http://www.bestbuy.com/site/samsung-wireless-keyboard-for-select-samsung-smart-hdtvs-black/4055018.p?id=1219619949427&skuId=4055018&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,9545d45c37449ccbc376de3a04c66e71,https://cdn-demo.algolia.com/bestbuy/4055018_sb.jpg,"['Computers & Tablets', 'iPad & Tablet Accessories', 'Docking Stations']",909,False,kcalB - sVTDH tramS gnusmaS tceleS rof draobyeK sseleriW - gnusmaS,Enjoy one-touch access to your compatible Samsung HDTV's Smart Hub with the hot keys on this Samsung VG-KBD2500/ZA wireless keyboard. The Bluetooth interface offers wireless pairing from up to 33' away for ease of use in large rooms.,50 - 100
2,Sony,"{'lvl0': 'Audio', 'lvl1': 'Audio > Docks, Radios & Boomboxes', 'lvl2': 'Audio > Docks, Radios & Boomboxes > Boomboxes'}",Traditional speakers,99.99,http://www.bestbuy.com/site/sony-cd-boombox-black/6430022.p?id=1219661892349&skuId=6430022&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,60ee9861f35c13d4a3a2bc10e86bb05b,https://cdn-demo.algolia.com/bestbuy/6430022_sb.jpg,"['Audio', 'Docks, Radios & Boomboxes', 'Boomboxes']",342,False,kcalB - xobmooB DC - ynoS,"With a Bluetooth 2.1 interface and NFC (near-field communication) technology, this Sony ZSRS60BT boombox allows you to stream music from your compatible audio device. A top-loading CD player enables you to play back disc media.",50 - 100
5,Logitech,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > Remote Controls', 'lvl2': 'TV & Home Theater > Remote Controls > Universal Remote Controls'}",Ht remotes,129.99,http://www.bestbuy.com/site/logitech-harmony-smart-control-black/8574049.p?id=1218879313967&skuId=8574049&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,2adc0bdccd4689d0197e60a2b37d0a8b,https://cdn-demo.algolia.com/bestbuy/8574049_sb.jpg,"['TV & Home Theater', 'Remote Controls', 'Universal Remote Controls']",3944,False,Logitech - Harmony Smart Control - Black,"This Logitech Harmony 915-000194 smart control lets you use your compatible Apple&#174; iPhone&#174;, iPod&#174; touch or iPad&#174; or Android device to control up to 8 components for simple, multifunction use.",100 - 200
5,M-Edge,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > iPad & Tablet Accessories', 'lvl2': 'Computers & Tablets > iPad & Tablet Accessories > Cases'}",Non ipad cases,29.99,http://www.bestbuy.com/site/m-edge-stealth-case-for-kindle-fire-red/1780485.p?id=1219063711132&skuId=1780485&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,425966339f6d9c933d8f5f23310d86a6,https://cdn-demo.algolia.com/bestbuy/1780485_sb.jpg,"['Computers & Tablets', 'iPad & Tablet Accessories', 'Cases']",3756,False,M-Edge - Stealth Case for Kindle Fire - Red,Protect your Kindle Fire with this M-Edge Accessories Stealth AF3-SU-MF-R case that features a 4-corner silicone mount that secures your device and a magnetic closure that keeps the case shut when not in use.,1 - 50
1,MacDecals,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > Laptop Accessories', 'lvl2': 'Computers & Tablets > Laptop Accessories > Laptop Bags & Cases'}",Notebook accessories,12.99,http://www.bestbuy.com/site/macdecals-atom-decal-for-apple-macbook-black/7529201.p?id=1219680113018&skuId=7529201&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,b53de21d6ac42f6bc21b82af0e89a002,https://cdn-demo.algolia.com/bestbuy/7529201_sb.jpg,"['Computers & Tablets', 'Laptop Accessories', 'Laptop Bags & Cases']",3754,False,MacDecals - Atom Decal for Apple® MacBook® - Black,"Decorate your Apple MacBook with this MacDecals Atom AT-BL-0 decal, which is constructed of acid-free vinyl for safe use on your electronics and features self-adhesive for a secure application. Layer the decal with other stickers (not included).",1 - 50
6,MacDecals,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > Laptop Accessories', 'lvl2': 'Computers & Tablets > Laptop Accessories > Laptop Bags & Cases'}",Notebook accessories,12.99,http://www.bestbuy.com/site/macdecals-juice-box-decal-for-apple-macbook-black/7529123.p?id=1219685578542&skuId=7529123&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,6adb0047b5b8c2b523ee463b40e88652,https://cdn-demo.algolia.com/bestbuy/7529123_sb.jpg,"['Computers & Tablets', 'Laptop Accessories', 'Laptop Bags & Cases']",3751,False,MacDecals - Juice Box Decal for Apple® MacBook® - Black,"This MacDecals Juice Box JB-BL-0 decal offers an acid-free design for safe use on your Apple MacBook. Use your device's Apple logo to create the look of a juice box, and then layer with other stickers (not included) to customize the appearance.",1 - 50
2,Tiburon,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > PlayStation 3', 'lvl2': 'Video Games > PlayStation 3 > PS3 Games'}",Playstation 3 sftwre,29.99,http://www.bestbuy.com/site/madden-nfl-15-playstation-3/6130103.p?id=1219189163385&skuId=6130103&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,1e8aa599b7a43efac798dff87503a424,https://cdn-demo.algolia.com/bestbuy/6130103_sc.jpg,"['Video Games', 'PlayStation 3', 'PS3 Games']",3749,False,Madden NFL 15 - PlayStation 3,"Madden NFL 15 transforms you into your rival's worst nightmare with a new breed of defense built to challenge the best offenses in the NFL. An all-new intuitive tackling system and improved coverage logic make defense exciting and fun to play. Learn and hone your skills in the Gauntlet, an all-new mode in Skills Trainer that will take your new abilities through the ultimate test in intense conditions and challenges. Whether building your legacy in Connected Franchise or a dynasty in Ultimate Team, it's not just football, it's Madden Season!",1 - 50
6,EA,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > Xbox One', 'lvl2': 'Video Games > Xbox One > Xbox One Games'}",Xbx1 software,29.99,http://www.bestbuy.com/site/madden-nfl-15-xbox-one/6114603.p?id=1219187116549&skuId=6114603&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,ccc8daa0204a0488c019ae676ed5fab2,https://cdn-demo.algolia.com/bestbuy/6114603_sc.jpg,"['Video Games', 'Xbox One', 'Xbox One Games']",3746,False,Madden NFL 15 - Xbox One,"Madden NFL 15 transforms you into your rival's worst nightmare with a new breed of defense built to challenge the best offenses in the NFL. A new arsenal of pass rush moves, an intuitive tackling system, improved coverage logic and immersive new camera angles make defense exciting and fun to play. Call plays with confidence thanks to an all-new crowd-sourced recommendation engine built from millions of online games played by the Madden community. Add in all-new NFL Films inspired presentation and it's not just football, it's Madden Season!",1 - 50
4,EA SPORTS,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > PlayStation 4', 'lvl2': 'Video Games > PlayStation 4 > PS4 Games'}",Playstation 4 sw,59.99,http://www.bestbuy.com/site/madden-nfl-16-playstation-4/6170116.p?id=1219658519092&skuId=6170116&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,5c2a9a8bb1b65277521aabe555a4628c,https://cdn-demo.algolia.com/bestbuy/6170116_sc.jpg,"['Video Games', 'PlayStation 4', 'PS4 Games']",3744,False,Madden NFL 16 - PlayStation 4,"Be the playmaker in Madden NFL 16 with all-new controls that allow you to dominate in the battle for air supremacy. New QB mechanics including body-relative throws and touch passes provide unprecedented depth and control while under center. Combined with a new risk/reward catch and pass-defend system, get ready for the biggest WOW moments in franchise history.",50 - 100
2,EA SPORTS,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > Xbox 360', 'lvl2': 'Video Games > Xbox 360 > Xbox 360 Games'}",Xbox 360,59.99,http://www.bestbuy.com/site/madden-nfl-16-xbox-360/6168127.p?id=1219658519087&skuId=6168127&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,e4fad067efcea03c66a5fa661d391603,https://cdn-demo.algolia.com/bestbuy/6168127_sc.jpg,"['Video Games', 'Xbox 360', 'Xbox 360 Games']",3743,False,Madden NFL 16 - Xbox 360,Be the playmaker in Madden NFL 16 with all-new controls that allow you to dominate in the battle for air supremacy. New QB mechanics including body-relative throws and touch passes provide unprecedented depth and control while under center.,50 - 100
2,Magellan,"{'lvl0': 'Car Electronics & GPS', 'lvl1': 'Car Electronics & GPS > Portable GPS'}",Outdoor gps,199.99,http://www.bestbuy.com/site/magellan-roadmate-6230-lm-5-gps-with-lifetime-map-updates-black/5275129.p?id=1219117626224&skuId=5275129&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,67cdbf842853a39463b426b3b2d27466,https://cdn-demo.algolia.com/bestbuy/5275129_sb.jpg,"['Car Electronics & GPS', 'Portable GPS']",3731,False,"Magellan - RoadMate 6230-LM 5"" GPS with Lifetime Map Updates - Black","Easily capture video footage of events that occur while you're driving with this Magellan RoadMate 6230-LM RM6230SGLUC GPS, which features a dashcam that allows continuous high-definition recording. Voice prompts help you reach your desired destinations.",100 - 200
2,Magic Chef,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Refrigerators'}",So compact frig ups,72.99,http://www.bestbuy.com/site/magic-chef-6-bottle-wine-cellar-black/5038177.p?id=1218604363502&skuId=5038177,5b3905d05840ce0b216434db7e7c638e,https://cdn-demo.algolia.com/bestbuy/5038177_rb.jpg,"['Appliances', 'Refrigerators']",3724,False,Magic Chef - 6-Bottle Wine Cellar - Black,Keep up to 6 of your favorite wines chilled in this Magic Chef MCWC6B wine cellar that features analog temperature controls for easy adjustments and an LED interior light that provides illumination for easily locating bottles.,50 - 100
2,Magnavox,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > Blu-ray & DVD Players', 'lvl2': 'TV & Home Theater > Blu-ray & DVD Players > DVD/VCR Combos'}",Recordable,219.99,http://www.bestbuy.com/site/magnavox-dvd-player-vcr-with-2-way-dubbing-black/4302200.p?id=1219720354817&skuId=4302200&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,662eb743b41155e398e7fdd5d4cf5a3a,https://cdn-demo.algolia.com/bestbuy/4302200_rb.jpg,"['TV & Home Theater', 'Blu-ray & DVD Players', 'DVD/VCR Combos']",3722,False,Magnavox - DVD Player/VCR with 2-Way Dubbing - Black,"With 2-way dubbing, this Magnavox MDR161V DVD player/VCR lets you transfer content between DVDs and VHS tapes with ease to help preserve family videos and your favorite classic films. Dolby Digital sound provides rich audio.",200 - 500
1,Manfrotto,"{'lvl0': 'Cameras & Camcorders', 'lvl1': 'Cameras & Camcorders > Digital Camera Accessories', 'lvl2': 'Cameras & Camcorders > Digital Camera Accessories > Tripods & Monopods', 'lvl3': 'Cameras & Camcorders > Digital Camera Accessories > Tripods & Monopods > Monopods'}",Tripods,54.99,http://www.bestbuy.com/site/manfrotto-290-series-59-4-monopod-black/2506304.p?id=1218331145797&skuId=2506304&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,02a97df83a8a100c7d2b14a02aea6a3d,https://cdn-demo.algolia.com/bestbuy/2506304_rb.jpg,"['Cameras & Camcorders', 'Digital Camera Accessories', 'Tripods & Monopods', 'Monopods']",3719,False,"Manfrotto - 290 Series 59.4"" Monopod - Black",This monopod is compatible with most heads and DSLR digital cameras and features adjustable leg locks for easy operation. The alloy D-shaped tube design and rubber foot provide stability for reliable use.,50 - 100
4,Manfrotto,"{'lvl0': 'Cameras & Camcorders', 'lvl1': 'Cameras & Camcorders > Digital Camera Accessories', 'lvl2': 'Cameras & Camcorders > Digital Camera Accessories > Camera Bags & Cases'}",Photo video bags,31.99,http://www.bestbuy.com/site/manfrotto-amica-20-camera-shoulder-bag-black/8319042.p?id=1218870367677&skuId=8319042&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,a0b706aace06abff783f614e8b01b760,https://cdn-demo.algolia.com/bestbuy/8319042_rb.jpg,"['Cameras & Camcorders', 'Digital Camera Accessories', 'Camera Bags & Cases']",3714,True,Manfrotto - Amica 20 Camera Shoulder Bag - Black,"Protect your compact system camera against damage with this Manfrotto Amica 20 MB SV-SB-20BB shoulder bag that is water-resistant and features a reinforced, ultratough body for durability. The removable divider lets you customize the bag's storage space.",1 - 50
